"TimeCreated","RecordId","EventId","Channel","Provider","Level","Computer","UserSid","EventData","Message"
"2026-08-02T10:42:53.202Z","73850","44","System","Microsoft-Windows-WindowsUpdateClient","Information","LAPTOP-8SM7PKPU","S-1-5-18","{""updateRevisionNumber"":""1"",""updateGuid"":""{67e25b73-d93d-4232-a082-2222607ecdb3}"",""updateTitle"":""9WZDNCRD1HKW-Microsoft.XboxIdentityProvider""}","Windows Update started downloading an update."
"2026-08-02T10:42:53.202Z","73849","44","System","Microsoft-Windows-WindowsUpdateClient","Information","LAPTOP-8SM7PKPU","S-1-5-18","{""updateRevisionNumber"":""1"",""updateGuid"":""{7729370b-310a-4733-9a47-ed90c17dc5f6}"",""updateTitle"":""9WZDNCRD29V9-MICROSOFT.MICROSOFTOFFICEHUB""}","Windows Update started downloading an update."
"2026-08-02T10:33:14.482Z","73848","5","System","Microsoft-Windows-IsolatedUserMode","Information","LAPTOP-8SM7PKPU","S-1-5-21-3119828605-3733597828-3599172180-1001","{""Status"":""0"",""TrustletIdentity"":""0"",""ImageName"":""NULL"",""NormalProcessId"":""0""}","Secure Trustlet NULL Id 0 and Pid 0 started with status STATUS_SUCCESS."
"2026-08-02T10:33:14.371Z","73847","2","System","Microsoft-Windows-IsolatedUserMode","Information","LAPTOP-8SM7PKPU","S-1-5-21-3119828605-3733597828-3599172180-1001","{""Status"":""0"",""TrustletIdentity"":""0"",""NormalProcessId"":""0""}","Secure Trustlet Id 0 and Pid 0 stopped with status STATUS_SUCCESS."
"2026-08-02T10:32:32.283Z","73846","5","System","Microsoft-Windows-IsolatedUserMode","Information","LAPTOP-8SM7PKPU","S-1-5-21-3119828605-3733597828-3599172180-1001","{""Status"":""0"",""TrustletIdentity"":""0"",""ImageName"":""NULL"",""NormalProcessId"":""0""}","Secure Trustlet NULL Id 0 and Pid 0 started with status STATUS_SUCCESS."
"2026-08-02T10:32:31.954Z","73845","2","System","Microsoft-Windows-IsolatedUserMode","Information","LAPTOP-8SM7PKPU","S-1-5-21-3119828605-3733597828-3599172180-1001","{""Status"":""0"",""TrustletIdentity"":""0"",""NormalProcessId"":""0""}","Secure Trustlet Id 0 and Pid 0 stopped with status STATUS_SUCCESS."
"2026-08-02T10:30:02.288Z","73844","19","System","Microsoft-Windows-WindowsUpdateClient","Information","LAPTOP-8SM7PKPU","S-1-5-18","{""updateRevisionNumber"":""200"",""serviceGuid"":""{9482f4b4-e343-43b6-b170-9a65bc822c77}"",""updateGuid"":""{32559553-2f3e-4e22-a282-52a39cd25f11}"",""updateTitle"":""Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.455.469.0) - Current Channel (Broad)""}","Installation Successful: Windows successfully installed the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.455.469.0) - Current Channel (Broad)"
"2026-08-02T10:29:56.677Z","73843","43","System","Microsoft-Windows-WindowsUpdateClient","Information","LAPTOP-8SM7PKPU","S-1-5-18","{""updateRevisionNumber"":""200"",""updateGuid"":""{32559553-2f3e-4e22-a282-52a39cd25f11}"",""updateTitle"":""Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.455.469.0) - Current Channel (Broad)""}","Installation Started: Windows has started installing the following update: Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.455.469.0) - Current Channel (Broad)"
"2026-08-02T10:29:56.677Z","73842","44","System","Microsoft-Windows-WindowsUpdateClient","Information","LAPTOP-8SM7PKPU","S-1-5-18","{""updateRevisionNumber"":""200"",""updateGuid"":""{32559553-2f3e-4e22-a282-52a39cd25f11}"",""updateTitle"":""Security Intelligence Update for Microsoft Defender Antivirus - KB2267602 (Version 1.455.469.0) - Current Channel (Broad)""}","Windows Update started downloading an update."
"2026-08-02T10:21:19.904Z","73841","2","System","Microsoft-Windows-IsolatedUserMode","Information","LAPTOP-8SM7PKPU","S-1-5-18","{""Status"":""0"",""TrustletIdentity"":""4"",""NormalProcessId"":""20508""}","Secure Trustlet Id 4 and Pid 20508 stopped with status STATUS_SUCCESS."
"2026-08-02T10:16:34.522Z","73840","16","System","Microsoft-Windows-Kernel-General","Information","LAPTOP-8SM7PKPU","S-1-5-18","{""HiveName"":""\\??\\C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.Office.ActionsServer_16.0.20228.20124_neutral__8wekyb3d8bbwe\\ActivationStore.dat"",""DirtyPages"":""0"",""HiveNameLength"":""150"",""KeysUpdated"":""0""}","The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.Office.ActionsServer_16.0.20228.20124_neutral__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages."
"2026-08-02T10:16:33.713Z","73839","16","System","Microsoft-Windows-Kernel-General","Information","LAPTOP-8SM7PKPU","S-1-5-18","{""HiveName"":""\\??\\C:\\ProgramData\\Microsoft\\Windows\\AppRepository\\Packages\\Microsoft.OfficePushNotificationUtility_16.0.20228.20124_neutral__8wekyb3d8bbwe\\ActivationStore.dat"",""DirtyPages"":""0"",""HiveNameLength"":""159"",""KeysUpdated"":""0""}","The access history in hive \??\C:\ProgramData\Microsoft\Windows\AppRepository\Packages\Microsoft.OfficePushNotificationUtility_16.0.20228.20124_neutral__8wekyb3d8bbwe\ActivationStore.dat was cleared updating 0 keys and creating 0 modified pages."
